text,speaker,season,episode,scene,utterance
"Okay-okay-okay-okay-okay-okay-okay! I got it! I got it! I got it! I can't! I can't! I can't! I cannot go with you and my sister thing. Okay? I just can't. It's just too weird, all right? I imagine the two of you together and I freak out. It freaks me out. I can't do it! I can't do it.",Rachel Green,6,14,2,16
"Okay! Okay! Okay! It's okay. It's okay. Hey, it's too weird for you, I won't see her again.",Ross Geller,6,14,2,17
Thank you. I...yeah.,Rachel Green,6,14,2,18
I mean after tomorrow night.,Ross Geller,6,14,2,19
"No-no-no! No-no-no! Please Ross, I can't! I can't do it! It's just gonna freak me out!!!",Rachel Green,6,14,2,20
Okay! Okay! Ooh-hey-hey-hey! Okay! Okay! Okay! I'll-I'll tell her tonight I can't see her anymore.,Ross Geller,6,14,2,21
Ross thanks.,Rachel Green,6,14,2,22
You want me to call her right now?,Ross Geller,6,14,2,23
"Oh no! No! No-no-no-no! No, I mean come on that's-that's crazy-I mean that's crazy. So what's-what's going on with you? What is going on with you?",Rachel Green,6,14,2,24
"Well umm, oh! I might be teaching another class this semester!",Ross Geller,6,14,2,25
"Yeah do it now, call right now.",Rachel Green,6,14,2,26
This is my favorite part.,Monica Geller,6,14,3,2
Yeah me too.,Phoebe Buffay,6,14,3,3
Oh y'know what's sadder than this? Bambi. I cried for three days with that movie. No wait two! Because on the third day my mother killed herself so I was partly crying for that.,Phoebe Buffay,6,14,3,5
"Well see now that I can see crying over, but Bambi is a cartoon!",Chandler Bing,6,14,3,6
You didn't cry when Bambi's mother died?,Joey Tribbiani,6,14,3,7
Yes it was very sad when the guy stopped drawing the deer!,Chandler Bing,6,14,3,8
Chandler there's nothing wrong with crying! I mean you don't have to be so macho all the time.,Monica Geller,6,14,3,9
I'm not macho.,Chandler Bing,6,14,3,10
Yeah you're right. I don't know what I was thinking.,Monica Geller,6,14,3,11
"No, I guess I just never really cried. Y'know? I'm not a crying kind of guy.",Chandler Bing,6,14,3,12
"Come on man there's gotta be something that gets you choked up! Like uh, uh oh, what if you saw a three-legged puppy?",Joey Tribbiani,6,14,3,13
"I'd be sad sure, but I wouldn't cry.",Chandler Bing,6,14,3,14
"Okay, what if the puppy said, ""Help me Chandler. All the other puppies pick on me.""",Joey Tribbiani,6,14,3,15
"Cry?! I just found a talking puppy, I'm rich!",Chandler Bing,6,14,3,16
"Oh, I've got it! I have got it! Pictures from your childhood. This will get you going good!",Monica Geller,6,14,3,17
"All right, what's going on there?",Phoebe Buffay,6,14,3,19
"Oh, that's Parent's Day, first grade. That's me with the janitor Martin.",Chandler Bing,6,14,3,20
Where were your parents?,Monica Geller,6,14,3,21
Oh they didn't want to come!,Chandler Bing,6,14,3,22
Oh Chandler!,Phoebe Buffay,6,14,3,23
Poor thing!,Monica Geller,6,14,3,24
So that story doesn't make you cry?,Phoebe Buffay,6,14,3,25
"No! Look, I don't cry! It's not a big deal! Okay?!",Chandler Bing,6,14,3,26
No! It's not okay! It's not okay at all!! You're dead inside!!,Joey Tribbiani,6,14,3,27
Yeah?,Phoebe Buffay,6,14,4,3
Yeah.,Phoebe Buffay,6,14,4,5
Oh you're my biggest fan? I've always wanted to meet you! Hi! Sure! Yeah!,Phoebe Buffay,6,14,4,7
"You're just saying that because you're my biggest fan. Joey listen, take good care of that guy, okay? He's a fan. Bye!",Phoebe Buffay,6,14,4,9
"So, you saw me on Days Of Our Lives huh? Want me to, want me to do a little Dr. Drake Remoray for ya?",Joey Tribbiani,6,14,4,10
"Oh, you're Phoebe's fan!",Joey Tribbiani,6,14,4,12
Movies?,Joey Tribbiani,6,14,4,14
I don't think so.,Joey Tribbiani,6,14,4,16
"Hey Gunther, don't let that guy in here anymore! He just said Phoebe's a porn star!",Joey Tribbiani,6,14,4,18
Hey!,Rachel Green,6,14,5,3
Ohhh well. Y'know what honey? The best thing to do to get over a guy is to start dating someone else. Oh! There is this great guy you will love at work named Bob! He's a real up-and-comer in Human Resources.,Rachel Green,6,14,5,5
"It's not random, it's Bob.",Rachel Green,6,14,5,7
"No honey, okay, okay, you wanna know why Ross canceled the date? Because I asked him to.",Rachel Green,6,14,5,9
Hm-mmm.,Rachel Green,6,14,5,11
Because you are my sister and Ross and I have this huge history...,Rachel Green,6,14,5,13
No.,Rachel Green,6,14,5,15
Y'know Bob in Human Resources...,Rachel Green,6,14,5,17
"Look, this is not that big of a deal! You just don't date Ross! There's a million other guys out there, you just...",Rachel Green,6,14,5,19
I'm not telling you what to do! I am telling you what not to do!,Rachel Green,6,14,5,21
Jill this is not about me being jealous of you! This is about you being a brat! Wanting what you can't have!,Rachel Green,6,14,5,23
"All right, all right, well you just blew your chances at dating Bob!",Rachel Green,6,14,5,25
In Human Resources!!!!!!,Rachel Green,6,14,5,27
...I am jealous of her?! I mean who does she think she is?! Princess Caroline?!,Rachel Green,6,14,6,2
You're jealous of Princess Caroline?,Monica Geller,6,14,6,3
Do I have my own castle?,Rachel Green,6,14,6,4
"Hey! Uh, Phoebe's not here is she?",Ross Geller,6,14,6,6
No.,Rachel Green,6,14,6,7
Oh great! Did you get a movie?,Monica Geller,6,14,6,8
"Uhhh, yeah. Yeah. But uh, I don't think it's the kind you're gonna like.",Joey Tribbiani,6,14,6,9
You didn't get more movies that are gonna have us reaching for the tissues all night did you?,Chandler Bing,6,14,6,10
Sort of...,Joey Tribbiani,6,14,6,12
"Guys, what's going on?",Monica Geller,6,14,6,13
Phoebe's a porn star!,Joey Tribbiani,6,14,6,14
Phoebe Buffay In Buffay The Vampire Layer.,Chandler Bing,6,14,6,17
Oh my God!,Rachel Green,6,14,6,18
That's Phoebe! Where did you get that?,Monica Geller,6,14,6,19
Well down at the adult video place down on Bleaker.,Joey Tribbiani,6,14,6,20
"And-and I, and I saw that Joey was about to go in, so I ran in ahead of him to-to surprise him and, and then I pretended I didn't know he was in there.",Ross Geller,6,14,6,21
"Wow! I mean, I just-I can't, I can't believe this. Y'know, I mean you think you know someone even, even Phoebe who's always been somewhat of a question mark.",Rachel Green,6,14,6,22
"This is so bizarre. I guess it kinda makes sense though, y'know she had such a terrible childhood.",Monica Geller,6,14,6,23
"Hey, I had a terrible childhood and I don't do porn.",Chandler Bing,6,14,6,24
"Yes, but you are dead inside.",Monica Geller,6,14,6,25
"All right well, I'd better take that back.",Joey Tribbiani,6,14,6,26
"Wh-what, why?",Monica Geller,6,14,6,27
We can't watch that! I mean that's Phoebe!,Joey Tribbiani,6,14,6,28
"Yeah you're right, we can't-we shouldn't watch this.",Monica Geller,6,14,6,29
Absolutely not.,Rachel Green,6,14,6,30
Y'know maybe a little bit!,Monica Geller,6,14,6,31
Probably just the first half.,Rachel Green,6,14,6,32
"No! Hey no! This is wrong you guys! Phoebe's our friend! Well, I'm not gonna watch it!",Joey Tribbiani,6,14,6,33
Yeah! Good for you Joe!,Ross Geller,6,14,6,34
Yeah.,Joey Tribbiani,6,14,6,35
Hold on a second! What is that on her ankle?,Monica Geller,6,14,6,42
Her ankle is what you're watching?,Chandler Bing,6,14,6,43
"Well it's hard to tell... Oh God, if she would just stop moving.",Rachel Green,6,14,6,44
She's just doing her job!,Chandler Bing,6,14,6,45
You sick bastards!,Joey Tribbiani,6,14,6,46
"Oh, it's a tattoo! That's weird, Phoebe doesn't... Wait that's Ursula! That's not Phoebe that is Ursula!",Rachel Green,6,14,6,47
Re! Re! Then I can watch that! Rewind it! Rewind it!,Joey Tribbiani,6,14,6,49
Hey! What's up? Oh my God! What am I doing?!!,Phoebe Buffay,6,14,6,50
Hey sweetie!,Monica Geller,6,14,7,2
Hey!,Chandler Bing,6,14,7,3
Chicken Soup for the Soul?,Monica Geller,6,14,7,4
There's no back to this couch!,Chandler Bing,6,14,7,5
Why are you reading this? You hate this kind of stuff.,Monica Geller,6,14,7,6
"Yeah I know, but I figured a shot y'know? Maybe one of those stories would make me cry and then you wouldn't think I was y'know, all dead inside.",Chandler Bing,6,14,7,7
"Oh that's so sweet! Look Chandler I don't care if you can't cry, I love you.",Monica Geller,6,14,7,8
Oh that makes me feel so warm in my hollow tin chest.,Chandler Bing,6,14,7,9
Stop it!,Monica Geller,6,14,7,10
"No, I mean, come on, seriously think about it, we get married, we're up at the altar and I'm like this.",Chandler Bing,6,14,7,11
"I won't care, because I know you will be feeling it all in here.",Monica Geller,6,14,7,12
Yeah?,Chandler Bing,6,14,7,13
"Yeah! And if, and if we have a baby one-day, and the doctor hands it to you in the delivery room and you don't cry, so what! And-and-and, and if we take him to college and come home and see his empty room for the first time, and you got nothing, it won't matter to me.",Monica Geller,6,14,7,14
"Okay, well I won't uh, worry about this anymore then.",Chandler Bing,6,14,7,15
"And-and-and if I die, from a long illness. And you're writing out my eulogy and you open a desk drawer and you find a note from me that says, ""I will always be with you,"" and you still can't shed one tiny tear, I know you'll be crying a river inside.",Monica Geller,6,14,7,16
"Aww, I love you so...",Chandler Bing,6,14,7,17
What is wrong with you?!!!,Monica Geller,6,14,7,18
What?!,Chandler Bing,6,14,7,19
"What?! You can't shed a tear for your dead wife!! Now, I left you a note from the beyond!",Monica Geller,6,14,7,20
So you didn't mean any of that?!,Chandler Bing,6,14,7,21
No you robot!!,Monica Geller,6,14,7,22
"You damn kids! You ring my bell one more time, I swear to... Ohh, uh Jill. Umm, that-that's just a little game I play with the kids down the hall. Umm, they've really taken a liking to me. Uhh what's-what's-what's the matter?",Ross Geller,6,14,8,2
"Of course, what happened?",Ross Geller,6,14,8,4
"Okay, umm...",Ross Geller,6,14,8,6
What?,Ross Geller,6,14,8,8
Wow! Really?!,Ross Geller,6,14,8,10
"Well, I'd love to! Here, you wait right here and I'll go get the projector and my notes!",Ross Geller,6,14,8,12
Ohh!,Ross Geller,6,14,8,14
Hey! Have you guys seen Jill? I can't find her anywhere.,Rachel Green,6,14,8,17
"No, I haven't.",Monica Geller,6,14,8,18
"Well, is Ross home? Maybe I'll just call him to see if he's actually seen her.",Rachel Green,6,14,8,19
It's Phoebe! Phoebe!,Phoebe Buffay,6,14,9,3
Oh God. So-so you're making porn movies.,Phoebe Buffay,6,14,9,6
You're making one right now!,Phoebe Buffay,6,14,9,10
And-and you're using my name!,Phoebe Buffay,6,14,9,12
"Look, I'm talking right now! You're-you mean her.",Phoebe Buffay,6,14,9,15
What?!,Phoebe Buffay,6,14,9,17
No!! No way! No! And stop using my name! And shame on you! And shame on all of you! You're disgusting! Especially you with that!,Phoebe Buffay,6,14,9,19
Slides are almost ready.,Ross Geller,6,14,10,2
"Uh okay, well there's-there's wine in the kitchen.",Ross Geller,6,14,10,4
Hello?,Ross Geller,6,14,10,6
What is my sister doing there?! And why are the drapes shut?!,Rachel Green,6,14,10,7
"O-okay, Rach calm-calm down, okay? She-she's really upset we're just talking.",Ross Geller,6,14,10,8
Ross! I think she is trying to make something happen with you to get back at me!,Rachel Green,6,14,10,9
So that's the only reason she could be here huh? It couldn't have anything to do with the fact that-that maybe I'm a good listener and I uh I put on a great slide show!,Ross Geller,6,14,10,10
"Ross, I am telling you that she is using you to get back at me!",Rachel Green,6,14,10,11
"Y'know what? I think I can take care of myself, I'll talk to you later. Good-bye. Whoa! Uh, that was your sister actually. She-she thinks that you're just using me.",Ross Geller,6,14,10,12
Hey!,Phoebe Buffay,6,14,11,2
Hey!,Joey Tribbiani,6,14,11,3
"So, I just came from the company Ursula works for.",Phoebe Buffay,6,14,11,4
"Oh no, not you too!",Joey Tribbiani,6,14,11,5
No! No! I just went to pick up Phoebe Buffay's checks; there were a lot of them.,Phoebe Buffay,6,14,11,6
Nice!,Joey Tribbiani,6,14,11,7
"Um-mmm, and I won't have to go there anymore because I gave them my correct address.",Phoebe Buffay,6,14,11,8
"That's great, but isn't it gonna bother that people still think you're a porn star?",Joey Tribbiani,6,14,11,9
Oh no! No! I know how to handle it.,Phoebe Buffay,6,14,11,10
You do?,Joey Tribbiani,6,14,11,11
"Yeah. You're trying to figure out where you know me from? All right, I'll give you a hint. From porn! Okay? Yeah your pervert boyfriend watched me in a porno movie! See?",Phoebe Buffay,6,14,11,12
Yeah.,Joey Tribbiani,6,14,11,13
Hey.,Chandler Bing,6,14,12,2
"You uh, you may have been right about Jill.",Ross Geller,6,14,12,3
Oh! I knew it! What happened?,Rachel Green,6,14,12,4
"Umm, she kissed me.",Ross Geller,6,14,12,5
What?! You kissed!,Rachel Green,6,14,12,6
Maybe we should give them some privacy.,Chandler Bing,6,14,12,7
Shhhh!!!,Monica Geller,6,14,12,8
"Look, I uh, I tried not to kiss her, okay?",Ross Geller,6,14,12,9
"Well, it doesn't sound like it! I mean, it's pretty easy not to kiss someone, you just don't kiss them! See look at us, right now, not kissing!",Rachel Green,6,14,12,10
"Let me finish, okay? She started kissing me and-and I didn't stop it. I guess I-I just wasn't thinking...",Ross Geller,6,14,12,11
Yeah that's right you weren't thinking! Y'know what? Let me give you something to think about!,Rachel Green,6,14,12,12
Oh wait-hold it! But then I started thinking and I stopped the kissing.,Ross Geller,6,14,12,13
"Oh, well thank you for taking your tongue out of my sister's mouth long enough to tell me that.",Rachel Green,6,14,12,14
Look I-I realize if anything were to happen with me and Jill then nothing could ever happen with us!,Ross Geller,6,14,12,15
What?!,Rachel Green,6,14,12,16
"No, I mean, look I don't know if anything is going to happen with us, again. Ever. But I don't want to know that it-it never could. So I stopped it and she got mad and broke my projector.",Ross Geller,6,14,12,17
"Wow. I, I don't even know what to say. Thank you.",Rachel Green,6,14,12,18
You're welcome.,Ross Geller,6,14,12,19
Oh my God! Are-are you crying?,Monica Geller,6,14,12,21
I just don't see why those two can't work things out!,Chandler Bing,6,14,12,22
"Yeah, I got that.",Rachel Green,6,14,13,3
You take care Jill.,Ross Geller,6,14,13,5
Bye-bye-e!,Rachel Green,6,14,13,7
Bye.,Monica Geller,6,14,13,8
"I-I can't believe Jill's gone. I can't help it, I opened a gate.",Chandler Bing,6,14,13,9
"Hey, you guys! Guess what? Barry and Mindy are getting a divorce!",Rachel Green,6,15,1,2
Oh my God!,Monica Geller,6,15,1,3
Wow!,Phoebe Buffay,6,15,1,4
What is the matter with you?!,Joey Tribbiani,6,15,1,5
No! Barry and Mindy.,Phoebe Buffay,6,15,1,6
"Oh sorry, I hear divorce I immediately go to Ross. Who-who's Barry and Mindy?",Joey Tribbiani,6,15,1,7
Barry was the guy that I was almost married and Mindy was my best friend.,Rachel Green,6,15,1,8
"Ohh-oh, wasn't he cheating on you with her?",Joey Tribbiani,6,15,1,9
"Yeah, but that just means that he was falling asleep on top of her instead of me.",Rachel Green,6,15,1,10
Why did they get divorced?,Monica Geller,6,15,1,11
"Well, apparently she caught him cheating on her with someone else. Isn't that sad? God, could you imagine if I actually married him?! I mean how different would my life be?",Rachel Green,6,15,1,12
"I know what you mean, I've always wondered how different my life would be if-if I'd never gotten divorced.",Ross Geller,6,15,1,13
Which time?,Phoebe Buffay,6,15,1,14
"The first time! No seriously, imagine if Carol hadn't realized she was a lesbian.",Ross Geller,6,15,1,15
I can't. I keep seeing it the good way.,Joey Tribbiani,6,15,1,16
"I'd bet I'd still be doing my kara-tay. Towards the end of our marriage I was doing a lot of kara-tay as a way of releasing the tension from y'know, not doing anything else physical.",Ross Geller,6,15,1,17
Maybe the problem was you were pronouncing it kara-tay.,Chandler Bing,6,15,1,18
"And what if I was still fat? Well, you wouldn't be dating me, that's for sure.",Monica Geller,6,15,1,19
Sure I would!,Chandler Bing,6,15,1,20
"What, you guys really think that I'm that shallow?",Chandler Bing,6,15,1,22
"No, I just think Monica was that fat.",Ross Geller,6,15,1,23
