text,speaker,season,episode,scene,utterance
"Actually, I'm here about the assistant job.",Man,7,4,3,14
Tag Jones.,Man,7,4,3,16
That's it. That's my whole name.,Tag Jones,7,4,3,18
"I know I haven't worked in an office before, and I really don't have a lot of experience, but uh...",Tag Jones,7,4,3,20
"It's lame, I know. But I'm a goal-oriented person, very eager to learn...",Tag Jones,7,4,3,22
Hey-hey-hey Joey!,Terry,7,4,6,2
Good to see you again!,Terry,7,4,6,4
It's a different building.,Terry,7,4,6,6
Why don't we start right now!,Terry,7,4,6,8
Here are the audition scenes.,Terry,7,4,6,10
Why would you think that?,Terry,7,4,6,12
Everybody has to audition.,Terry,7,4,6,14
I'm sorry Joey that's...that's the way it is.,Terry,7,4,6,16
I just wanted to come by and thank you for not laughing in my face yesterday. And I noticed there aren't any plants in your office so I wanted to bring you your first... There is a plant in your office.,Tag Jones,7,4,7,3
Right. So I guess I shouldn't put good at noticing stuff on my resume.,Tag Jones,7,4,7,5
"Anyway, I'm guessing you hired somebody.",Tag Jones,7,4,7,7
Gotcha. Thanks again for meeting with me.,Tag Jones,7,4,7,9
What?,Tag Jones,7,4,7,11
I am?!,Tag Jones,7,4,7,13
I can't believe it!,Tag Jones,7,4,7,15
Rachel Green's office.,Tag Jones,7,4,12,2
Nobody. I was just practicing.,Tag Jones,7,4,12,4
Hi! Rachel Green's office.,Tag Jones,7,4,12,8
Phoebe! That's a great name.,Tag Jones,7,4,12,11
Hey Rachel!,Kathy,7,4,12,19
Cute assistant! What's his story? Is he...,Kathy,7,4,12,21
Joey Tribbiani! I'm surprised your big head could fit through our small halls! I gotta go Joey.,Terry,7,4,13,3
I can't help you Joey.,Terry,7,4,13,5
This poor guy's been in a coma for five years. It's hopeless.,Nurse #1,7,4,13,8
"It's not hopeless! Dr. Stryker Remoray's a miracle worker. Look, here he comes.",Nurse #2,7,4,13,9
"Good morning. Drake, it's your brother Stryker. Can you hear me?",Dr. Stryker Remoray,7,4,13,11
And cut!,The Director,7,4,13,12
Do you have a minute?,Tag Jones,7,4,15,3
I got asked out twice today when I was at lunch...by guys.,Tag Jones,7,4,15,5
Yeah. Did you tell someone that I was gay?,Tag Jones,7,4,15,7
But I'm not gay. And I especially wouldn't want you to think I was gay.,Tag Jones,7,4,15,9
I don't think I should say.,Tag Jones,7,4,15,11
Okay.,Tag Jones,7,4,15,13
Well...,Tag Jones,7,4,15,15
I'd love to ask out your friend Phoebe.,Tag Jones,7,4,15,17
I just did them.,Tag Jones,7,5,3,3
What?,Tag Jones,7,5,3,5
"Yeah, I filled them out last night?",Tag Jones,7,5,3,7
Hey Rachel!,Melissa Warburton,7,5,3,10
"Umm, is Tag here?",Melissa Warburton,7,5,3,12
"Oh, I was gonna talk to him about doing something tonight.",Melissa Warburton,7,5,3,14
"Well, we've been flirting back and forth, but I was hoping that tonight it would turn into something a little more than that.",Melissa Warburton,7,5,3,16
Oh no!,Melissa Warburton,7,5,3,18
Hey! Isn't that Tag's backpack.,Melissa Warburton,7,5,3,20
"Great! That's great Monica! Great! Now, Chandler, you want to give us a smile?",The Photographer,7,5,4,2
"I'm sorry, is the seat uncomfortable?",The Photographer,7,5,4,4
Me too! I'm sorry that guy in the subway licked your neck.,The Cute Guy,7,5,7,8
"Hey uh, I don't mean to be presumptuous but I have these two tickets to the ballroom dancing finals tomorrow night if you want to go?",The Cute Guy,7,5,7,10
"I know it's really lame, but I got these tickets from my boss and-Oh no! No! No! My God!",The Cute Guy,7,5,7,12
"No it's... Uh, my ex-wife Whitney is out there. I cannot deal with her right now. That woman is crazy!",The Cute Guy,7,5,7,14
Hi Ross! You ready for breakfast?,Whitney,7,5,8,13
Sure.,Whitney,7,5,8,17
"Uh, your door isn't sound proof.",Whitney,7,5,8,32
Good morning.,Tag Jones,7,5,9,2
Oh yeah! We went to the Knicks game.,Tag Jones,7,5,9,4
Then we went to this bar and he hooked us up with all these women!,Tag Jones,7,5,9,6
"Well kinda old, like 30.",Tag Jones,7,5,9,8
"And I never used to be able to just talk to girls in bars, but I got like 20 phone numbers last night.",Tag Jones,7,5,9,10
A little.,Tag Jones,7,5,9,12
How you doin'?,Tag Jones,7,5,9,15
"Hey Joey, you wanted to talk to me?",Tag Jones,7,5,11,2
"Oh, yeah, this is from Rachel.",Tag Jones,7,5,11,4
Really?,Tag Jones,7,5,11,7
Good morning Rachel.,Tag Jones,7,5,14,2
Went out with Joey.,Tag Jones,7,5,14,4
No. We had a really good talk. I don't think I'm gonna do that bar scene anymore.,Tag Jones,7,5,14,6
"It's just not really who I am. Y'know, I've always been happier when...Why am I telling you this? You don't care about this stuff.",Tag Jones,7,5,14,8
"When I'm in a relationship, I love having a girlfriend.",Tag Jones,7,5,14,10
"Someone I can spoil, y'know?",Tag Jones,7,5,14,12
Uh-huh! Let me ask you something?,Tag Jones,7,5,14,14
Do you believe that there is one perfect person for everyone?,Tag Jones,7,5,14,16
"And if that person is already in your life, you should do something about it right?",Tag Jones,7,5,14,18
"All right then, it's settled.",Tag Jones,7,5,14,20
I'm gettin' back together with my ex-girlfriend.,Tag Jones,7,5,14,22
What?,Tag Jones,7,5,14,24
"Oh hey! Good, you're both here.",Kyle,7,5,15,7
We kinda need to talk.,Whitney,7,5,15,8
"Well, I went over to Kyle's last night to pick up a few things and we got to reminiscing...",Whitney,7,5,15,11
...we talked through most of the night and we realized that the reason we were so angry at each other was because there are still feelings there. So...,Kyle,7,5,15,12
We're gonna give it another try.,Kyle,7,5,15,14
I'm gonna work on that.,Whitney,7,5,15,16
I do know.,Whitney,7,5,15,19
We're so sorry.,Whitney,7,5,15,21
"Yeah, we're gonna go.",Kyle,7,5,15,24
"Excuse me, I-I couldn't help overhearing, you're marrying Chandler Bing?",Woman,7,6,1,24
"Huh, good luck!",Woman,7,6,1,26
Hello Skidmark.,Julie Graff,7,6,9,3
That's why you broke up with me?,Julie Graff,7,6,9,7
Hi!,Joey's Date,7,7,1,15
"Sorry about that, but I couldn't get that lock to work on the door.",Joey's Date,7,7,1,17
"You must be Rachel, I'm Erin.",Joey's Date,7,7,1,19
"Hi. I don't mean this to sound like high school, but did he say anything about me?",Erin,7,7,1,21
I'm so sorry!,Female Student,7,7,2,11
Sorry!,Male Student,7,7,2,12
She says it's to dry now and she wants to come back here and explain to you exactly how she wants it.,The Waitress,7,7,3,3
OH...MY...GAWD!!!!,The Colonel,7,7,3,6
How are you Ms. Hot Shot chef with the big fancy restaurant with the best chicken ever!,Janice Litman Goralnik,7,7,3,8
Ohh! What is that on your finger?! I'm blind!,Janice Litman Goralnik,7,7,3,10
"So, who's the lucky guy?",Janice Litman Goralnik,7,7,3,12
Hey Joey!,Erin,7,7,4,5
"Ohh, listen. I've got to get going. Today was great, thanks!",Erin,7,7,4,9
Bye Joey. Last night was fun.,Erin,7,7,4,12
Or I'll call you!,Erin,7,7,4,15
Bye.,Erin,7,7,4,18
Hey!,Erin,7,7,5,16
Joey.,Erin,7,7,5,18
Hey Rachel.,Erin,7,7,5,20
What's wrong?,Erin,7,7,5,22
"Well, yes! Just give me five minutes, I just have to find someone to cover my shift.",The Librarian,7,7,6,3
How can I help you?,The Head Librarian,7,7,6,5
"We are aware of the problem you are referring too. But as far as increasing security, I'm afraid the library is very understaffed. I, I can't help you.",The Head Librarian,7,7,6,7
Oh. Oh I just cannot believe Clark stood me up!,Janice Litman Goralnik,7,7,8,2
"Oh, what are you, stupid? It's been three hours.",Janice Litman Goralnik,7,7,8,4
"I should just go on to happier things, okay? Umm, why don't you tell about your lovely wedding?",Janice Litman Goralnik,7,7,8,6
"Oh...wait...you two think of me as family?! Oh, I have to ask you something now and be honest; do you want me to sing Careless Whisper or Lady In Red?",Janice Litman Goralnik,7,7,8,9
What about Benitez?,Erin,7,7,9,3
What about shut up?,Erin,7,7,9,5
Okay.,Erin,7,7,9,7
"Uh, okay.",Erin,7,7,9,9
"Look, he's a really great guy and I know that you really want this to work out, but I just don't see this having a future.",Erin,7,7,9,11
Kinda.,Erin,7,7,9,13
I'm sorry I... It's just there's no real spark.,Erin,7,7,9,15
Yeah.,Erin,7,7,9,17
"I really don't think he does. And y'know what? Maybe you guys could help clue him in. Y'know, tell him I'm-I'm not interested in a serious relationship or something.",Erin,7,7,9,20
Yeah! That would be great!,Erin,7,7,9,22
I'm sorry?,Erin,7,7,9,24
"Yeah, let's go.",Erin,7,7,9,27
Bye guys.,Erin,7,7,9,29
"Yeah, we were...we were just looking around.",Guy,7,7,10,3
Uhh....,Guy,7,7,10,5
"Uh, actually I find Marion's views far to progressionist.",Woman,7,7,10,7
"I'm sorry, who are you?",Woman,7,7,10,9
"Ross Geller, why do I know that name? It's uh-Wait! Did you write this?",Woman,7,7,10,11
"Y'know, you look nothing like I would've thought. You're...you're so young.",Woman,7,7,10,13
Chandler?,Janice Litman Goralnik,7,7,12,5
"Well umm, I thought I was going to go back to my apartment but then I just felt I couldn't really be alone tonight. I was wondering if I could maybe stay here with you, just I really feel that I need to be with family.",Janice Litman Goralnik,7,7,12,8
"Please, it's because otherwise I really don't know what I might do.",Janice Litman Goralnik,7,7,12,10
Do you have any tissues?,Janice Litman Goralnik,7,7,12,12
Okay!,Janice Litman Goralnik,7,7,12,14
"Hey you guys, umm do either one of you want to get in there before I take my bath.",Janice Litman Goralnik,7,7,12,20
Why not?,Janice Litman Goralnik,7,7,12,22
"Okay, I'm going to need a comforter, but did you have a hypoallergenic one because otherwise I get very nasal. Do you have a cat? 'Cause it's already happening. Do you hear that?",Janice Litman Goralnik,7,7,12,25
Why?,Janice Litman Goralnik,7,7,12,28
He does?,Janice Litman Goralnik,7,7,12,30
"Oh...my Gawd, I-I understand. I-I am so sorry, I'll go. Good-bye Monica , I wish you a lifetime of happiness with him. Chandler, you call me when this goes in the pooper.",Janice Litman Goralnik,7,7,12,35
"I, uh, wanted to see if your offer to spend Thanksgiving with you is still good.",Tag Jones,7,8,4,13
We kinda broke up this morning.,Tag Jones,7,8,4,15
"Yeah, so she went back to Ohio.",Tag Jones,7,8,4,17
You don't like puppies?,Tag Jones,7,8,4,50
Hey.,Tag Jones,7,8,4,80
Not bad.,Tag Jones,7,8,4,82
Thanks.,Tag Jones,7,8,4,84
A year. On and off. I kinda thought we'd end up together. I don't anymore.,Tag Jones,7,8,4,86
Yeah.,Tag Jones,7,8,4,88
"It's weird. I always used to assume, that I would meet someone and fall in love and be happy and all that was just a given. But lately it's like what if it's not. Do you ever have that feeling?",Tag Jones,7,8,4,90
Why?,Tag Jones,7,8,4,92
"You have all the answers, don't you?",Tag Jones,7,8,4,94
"Hey, thanks for talking to me.",Tag Jones,7,8,4,96
What?,Tag Jones,7,8,4,99
What did Joey say? I like you back?,Tag Jones,7,8,5,2
Wait-wait a minute; that doesn't make any sense.,Tag Jones,7,8,5,4
Wow.,Tag Jones,7,8,5,6
Oh my god! Those guys are stealing my car!,Tag Jones,7,8,5,8
Right there! That's my car! Hey!!,Tag Jones,7,8,5,10
I can't believe this!,Tag Jones,7,8,5,12
I'm okay. I gotta go down to the police station and look at mug shots.,Tag Jones,7,8,7,66
"Thanks for having me over, you guys.",Tag Jones,7,8,7,68
Colorado.,Tag Jones,7,8,7,70
Okay.,Tag Jones,7,8,7,74
"Um, I'm not.",Tag Jones,7,8,7,76
"No, you didn't. The only thing that freaked me out was you saying that nothing could ever happen between us.",Tag Jones,7,8,7,78
"Yeah, so, please don't fire me for doing this.",Tag Jones,7,8,7,80
I'm ready!,Ben Geller,7,9,1,2
Uh-huh!,Ben Geller,7,9,1,4
Thanks daddy.,Ben Geller,7,9,1,6
"Yes, at 4:00.",Tag Jones,7,9,3,3
I'd better get back to my desk.,Tag Jones,7,9,3,5
My what?,Tag Jones,7,9,3,7
Are you serious?,Tag Jones,7,9,3,9
"My name is Gary, I live upstairs.",The Knocker,7,9,5,4
Hi!,Gary,7,9,5,6
It's candy time! My roommate says that they taste like little drops of heaven.,Gary,7,9,5,8
"So, can I get some candy?",Gary,7,9,5,11
"Well okay, I'll swing by later. Do you live in this building?",Gary,7,9,5,14
Mm! Seems like I would've remembered you!,Gary,7,9,5,16
No! It was marked confidential I just sent it down to Human Resources.,Tag Jones,7,9,6,3
A joke they would appreciate?,Tag Jones,7,9,6,5
What did you say?!,Tag Jones,7,9,6,7
"No, not my touchie.",Tag Jones,7,9,6,9
"Hi! I'm sorry, I know it's after hours but I really need candy.",The Woman,7,9,8,15
"Please! I have people coming from out of town today! And, I told them all about your candy!",The Woman,7,9,8,17
I told 'em your candy is absolutely indescribable!,The Woman,7,9,8,19
"Please, can't you help me out?",The Woman,7,9,8,21
"Yes! Yes! Please, just give it to me!",The Woman,7,9,8,25
Thank you.,The Woman,7,9,8,27
That's kinda sad.,Tag Jones,7,9,11,3
Got it!,Tag Jones,7,9,11,5
"Hello Rachel, you uh, got a minute?",Mr. Zelner,7,9,11,8
"Uh actually, I'd like to speak with both of you.",Mr. Zelner,7,9,11,10
"Umm, no. Thanks, but I'll give these to Betty. So I read your evaluation of Tag, or to use his full name, Tag Sweetcheeks Jones. Is something going on with you two?",Mr. Zelner,7,9,11,12
"Well, I'd be forced to file a report. I'd have to consult with the legal department, and your future at the company would be in jeopardy.",Mr. Zelner,7,9,11,14
"Uh Mr. Zelner, I'm the one who filled in that evaluation.",Tag Jones,7,9,11,16
"Yeah-yeah-yeah-yeah-yeah, I thought it would be funny.",Tag Jones,7,9,11,18
You wrote that you have a cute touchie?,Mr. Zelner,7,9,11,19
"Yes. I have a weird sense of humor, and I'm kinda strangely proud of my butt.",Tag Jones,7,9,11,20
"It's kind of a risky joke Tag, and what is-what is this drawing I can't figure out what this is?",Mr. Zelner,7,9,11,21
"Yeah, it's not like I don't have a sense of humor, huh? Hell, I even enjoy a naughty limerick now and then. But there's a time and a place, huh?! Unless you uh, have a limerick right now? No? Okay, well uh, you've got my fax number.",Mr. Zelner,7,9,11,23
"No, don't worry about it.",Tag Jones,7,9,11,25
"Are you kidding me?! With a cute butt like this, I'd find work.",Tag Jones,7,9,11,27
Y'know what?,Tag Jones,7,9,11,29
I feel great. In fact! What?,Tag Jones,7,9,11,31
"Oh, I'm sorry.",Tag Jones,7,9,11,33
We're waiting for the candy. Bring out the candy!,The Man,7,9,12,3
Candy Lady?,The Man,7,9,12,13
"Oh-kay, we'll have a table for you in about 45 minutes.",Maitre D',7,10,4,4
"I'm sorry. Christmas is a very busy time, sir.",Maitre D',7,10,4,6
"Of course, sir.",Maitre D',7,10,4,14
No.,Ben Geller,7,10,5,3
Christmas.,Ben Geller,7,10,5,5
Christmas eve.,Ben Geller,7,10,5,7
Santa has reindeers that can fly!,Ben Geller,7,10,5,9
"Jingle bells, jingle bells...",Ben Geller,7,10,5,11
"Rudolph, the red-nosed reindeer...",Ben Geller,7,10,5,13
When is Santa coming?,Ben Geller,7,10,5,15
No Santa? Was I bad?,Ben Geller,7,10,5,17
Santa's mad at me.,Ben Geller,7,10,5,19
So Santa's coming?,Ben Geller,7,10,5,21
Good evening.,Male Guest,7,10,6,11
Here you go.,Gunther,7,10,8,2
"Hello, Sir. You're here to return those pants?",Salesman,7,10,10,3
Oh. Okay! How can I help you?,Salesman,7,10,10,5
"Two days before Christmas? Sorry, man.",Salesman,7,10,10,7
Texas?,Ben Geller,7,10,11,6
Wow! Thanks!,Ben Geller,7,10,11,9
"Are you for Hanukkah, too? Because I'm part-Jewish.",Ben Geller,7,10,11,11
Cool!,Ben Geller,7,10,11,15
Santa!,Ben Geller,7,10,11,21
"Did you bring me any presents, Santa?",Ben Geller,7,10,11,27
No! Why does he have to go?,Ben Geller,7,10,11,47
No! Why can't the Armadillo leave? I want Santa!,Ben Geller,7,10,11,49
"Okay, Santa!",Ben Geller,7,10,11,52
Eight whole days.,Ben Geller,7,10,13,3
Awesome!,Ben Geller,7,10,13,5
Oh my God!,David,7,11,7,5
Phoebe?,David,7,11,7,7
"Yeah, I'm just, I'm just in town for a conference. Umm, God you look phenomenal!",David,7,11,7,9
Yeah. Well I-I got like thirty of them.,David,7,11,7,11
"Umm, look I-I-I got a confession to make...",David,7,11,7,13
"Uh, I-I-I was hoping to run into you here. I didn't know whether I should call or not, y'know I-I was only in town for a few days. And y'know, I didn't want to intrude on your life or-or anything like that, but I-I really wanted to see you and-but I didn't know if you wanted to see me.",David,7,11,7,15
Really? Because I think about you all the time.,David,7,11,7,17
"I mean, there's a statue in Minsk...",David,7,11,7,19
"That reminds me of you so much, I mean umm, it-it's actually of Lenin. But, y'know at certain angles...",David,7,11,7,21
"Umm, anyway...Do you want to have dinner tonight?",David,7,11,7,23
"Oh. Uh, what?",David,7,11,7,25
"Uh no, I have to go in a few hours. I have to be on the red-eye. Well listen, y'know, next time you're in Minsk umm...",David,7,11,7,27
Hi!,The Wedding Guest,7,11,9,4
"Oh, I used to work with Frannie.",The Wedding Guest,7,11,9,6
We went to college with both of them and now we live next door.,The Second Guest,7,11,9,10
